OrderID,CustomerID,CustomerLatitude,CustomerLongitude,PartnerID,PartnerLatitude,PartnerLongitude,RestaurantID,RestaurantLatitude,RestaurantLongitude,DistanceKM,TrafficLevel,WeatherCondition,PartnerRating,PartnerAvailability,OrderValue,DeliveryTimeMinutes
646,35557,19.75451,75.367842,6423,19.756826,75.407706,922,19.700813,75.416499,4.43,Low,Sunny,3.3,Available,1694,17
647,25701,19.779065,75.443423,5799,19.752129,75.47071,505,19.7533,75.386316,4.26,Medium,Sunny,4.3,Available,1515,22
648,26569,19.867121,75.356889,2551,19.85276,75.339238,772,19.790824,75.356942,2.53,Medium,Sunny,3.3,Available,2063,17
649,30229,19.978164,75.371663,4435,20.0123,75.363148,602,20.021022,75.298144,3.91,Low,Rainy,3.8,Busy,1201,14
650,95779,19.832166,75.344263,4060,19.816393,75.30265,866,19.911015,75.284612,4.94,High,Cloudy,3.3,Available,1411,29
651,37452,19.810286,75.285761,7341,19.801356,75.307803,715,19.812132,75.356731,2.64,High,Rainy,3.6,Available,344,18
652,54387,19.769013,75.231542,1124,19.737554,75.232744,524,19.847772,75.25596,3.49,Medium,Sunny,4.1,Available,2235,17
653,81725,19.764833,75.343573,2142,19.777036,75.344147,920,19.815569,75.401334,1.36,Medium,Cloudy,4.4,Busy,939,23
654,82534,19.801579,75.224609,1510,19.84326,75.230626,832,19.746191,75.271559,4.67,High,Rainy,3.3,Busy,1744,28
655,63609,19.908631,75.381218,3063,19.928443,75.362315,543,19.844577,75.344813,3.04,Medium,Rainy,5.0,Available,2378,19
656,19415,19.966972,75.291271,6718,20.00823,75.319323,520,20.007842,75.308346,5.54,High,Cloudy,4.3,Available,652,39
657,56053,19.918427,75.394237,9473,19.955673,75.365801,549,19.851836,75.3915,5.2,Low,Sunny,4.7,Available,2063,22
658,57396,19.865523,75.380372,3072,19.816116,75.389616,771,19.921108,75.357476,5.58,High,Sunny,3.5,Available,674,26
659,49807,19.770241,75.423384,6373,19.759168,75.404721,679,19.764219,75.405795,2.41,High,Cloudy,4.9,Available,1562,20
660,23280,19.939542,75.201331,4535,19.946024,75.185251,817,19.911171,75.224516,1.92,Low,Cloudy,3.7,Available,834,13
661,33930,19.752678,75.339203,8368,19.76883,75.348394,606,19.790483,75.350617,2.06,High,Rainy,3.2,Available,2468,8
662,87088,19.825612,75.380108,6608,19.839989,75.36339,991,19.866392,75.403899,2.45,Medium,Rainy,4.2,Available,1713,13
663,67003,19.867894,75.314664,4679,19.882126,75.332645,805,19.877291,75.334655,2.55,High,Sunny,3.3,Busy,496,14
664,11614,19.908631,75.413037,5555,19.91455,75.41625,560,19.893001,75.358893,0.75,Low,Rainy,4.5,Busy,1692,12
665,47132,19.773868,75.403232,7042,19.727755,75.419126,953,19.737477,75.462679,5.41,High,Rainy,4.0,Available,2343,23
666,83839,19.806174,75.340088,1947,19.758348,75.342145,525,19.788857,75.352428,5.31,Medium,Sunny,4.3,Busy,2411,31
667,91556,19.809071,75.314032,1789,19.762073,75.303755,773,19.820482,75.386532,5.34,Medium,Cloudy,3.6,Available,665,29
668,18272,19.966576,75.377782,3804,19.94614,75.385887,901,20.037653,75.427672,2.44,High,Rainy,4.6,Available,719,8
669,50750,19.947262,75.266558,4066,19.948715,75.227247,764,19.972881,75.320331,4.37,Medium,Rainy,3.1,Busy,1776,21
670,65665,19.851457,75.383405,8394,19.86396,75.418807,692,19.899851,75.310025,4.17,Medium,Sunny,4.0,Available,722,12
671,64740,19.816456,75.221562,7104,19.860113,75.209382,615,19.828681,75.268283,5.03,High,Rainy,4.4,Available,500,23
672,28040,19.966959,75.331943,1620,19.970962,75.328046,815,19.939101,75.328048,0.62,Medium,Rainy,4.3,Available,352,18
673,73197,19.952457,75.440226,7621,19.991757,75.462144,868,19.966056,75.470508,4.99,High,Sunny,3.5,Available,529,29
674,38768,19.824267,75.320318,6273,19.836002,75.310809,682,19.776007,75.39418,1.68,Medium,Sunny,4.5,Available,1569,11
675,68596,19.875161,75.335867,8292,19.874876,75.299346,757,19.874533,75.282924,4.05,High,Sunny,4.9,Available,1940,23
676,58581,19.834769,75.440003,5370,19.866815,75.475398,705,19.78232,75.403357,5.3,Low,Rainy,3.9,Available,1185,18
677,94458,19.795971,75.257965,3276,19.825765,75.264278,519,19.716894,75.246657,3.38,High,Sunny,3.2,Available,1157,21
678,88348,19.976375,75.40794,5008,19.973355,75.4134,832,20.031283,75.404897,0.69,Medium,Rainy,4.7,Available,1958,11
679,14781,19.967495,75.310734,5064,19.977424,75.308368,573,20.03675,75.242908,1.13,Medium,Rainy,4.4,Available,1583,15
680,65200,19.755396,75.282354,1354,19.759083,75.323433,934,19.810845,75.222754,4.58,Medium,Cloudy,4.2,Available,923,15
681,66227,19.963294,75.300653,4765,20.002324,75.289048,990,20.001185,75.296804,4.52,High,Rainy,3.9,Available,1547,33
682,89599,19.94344,75.328374,1881,19.907356,75.302072,512,19.935116,75.278593,4.96,Low,Sunny,4.1,Busy,1951,24
683,99723,19.819956,75.392704,3526,19.802678,75.366924,610,19.767005,75.436681,3.44,Medium,Rainy,4.5,Available,2267,15
684,99407,19.821246,75.330471,6645,19.837616,75.318581,549,19.856361,75.304257,2.25,Low,Rainy,5.0,Busy,456,11
685,75263,19.965004,75.410231,8485,19.979372,75.421161,620,19.959781,75.430469,2.0,Medium,Sunny,4.9,Available,1587,17
686,43071,19.756068,75.397799,6067,19.731933,75.381865,983,19.686322,75.346519,3.21,Medium,Cloudy,4.5,Available,1742,21
687,28047,19.913938,75.338751,4364,19.954357,75.348968,793,19.912821,75.384471,4.63,High,Sunny,4.5,Available,371,17
688,51552,19.944025,75.244563,8119,19.984486,75.22863,569,19.924363,75.309586,4.83,High,Sunny,3.3,Available,320,34
689,83567,19.885753,75.373819,6563,19.870138,75.393207,616,19.947226,75.369358,2.76,High,Cloudy,3.5,Available,1252,13
690,49986,19.82998,75.419105,9559,19.800146,75.376929,958,19.876079,75.472783,5.73,Medium,Cloudy,4.4,Available,1846,19
691,87848,19.815516,75.326291,6783,19.818649,75.356849,523,19.862132,75.33931,3.41,High,Cloudy,3.1,Busy,2098,24
692,77546,19.818535,75.202968,8377,19.798601,75.210776,736,19.798685,75.208548,2.38,High,Rainy,4.3,Available,2328,11
693,18888,19.836947,75.202027,7746,19.787872,75.198084,747,19.835081,75.125638,5.46,Medium,Rainy,3.6,Available,2228,24
694,56947,19.769978,75.375428,2878,19.725242,75.331359,729,19.73883,75.438879,6.97,Low,Rainy,4.5,Available,912,28
695,41876,19.756978,75.44965,7412,19.769341,75.455521,913,19.6865,75.413383,1.52,High,Rainy,4.4,Available,2064,23
696,76299,19.914504,75.242796,8541,19.874952,75.216548,937,19.895288,75.238941,5.27,High,Sunny,4.1,Available,1303,29
697,69768,19.815094,75.309491,3823,19.800594,75.266746,667,19.842807,75.361522,5.01,High,Sunny,5.0,Available,1528,15
698,27241,19.962931,75.427316,9712,19.964148,75.41333,529,19.957337,75.457699,1.56,Medium,Sunny,3.4,Busy,1843,5
699,25748,19.952458,75.269984,4791,19.913054,75.231208,762,19.919054,75.288253,6.14,Low,Rainy,3.2,Available,1873,28
700,15079,19.791211,75.361768,7724,19.787638,75.3613,800,19.779642,75.434731,0.4,Low,Sunny,3.2,Busy,111,0
701,78816,19.856645,75.222131,3212,19.867545,75.200952,865,19.802294,75.229256,2.64,Low,Rainy,3.6,Busy,621,11
702,52485,19.824138,75.352598,2469,19.868049,75.369772,615,19.756097,75.346308,5.23,Medium,Sunny,3.7,Available,1181,29
703,21517,19.802297,75.256424,6299,19.75439,75.266836,992,19.829609,75.272828,5.44,High,Sunny,3.4,Available,1807,19
704,53481,19.911907,75.284486,9722,19.892905,75.32774,546,19.871662,75.307291,5.24,Medium,Cloudy,4.4,Available,690,16
705,66531,19.807228,75.365308,4056,19.828219,75.316377,658,19.797502,75.42023,5.91,Low,Rainy,3.6,Busy,1893,30
706,91397,19.786272,75.263067,2385,19.751937,75.308358,645,19.771137,75.237022,6.31,High,Sunny,3.3,Available,1695,23
707,64261,19.931931,75.327553,3837,19.894716,75.351452,907,19.915433,75.289621,4.91,Medium,Cloudy,4.0,Available,718,23
708,37430,19.760098,75.363425,3940,19.787492,75.394808,617,19.759059,75.316284,4.62,Medium,Sunny,3.9,Available,1742,23
709,13098,19.912465,75.27262,9097,19.878982,75.314763,836,19.900157,75.237221,5.97,High,Sunny,4.5,Available,2310,26
710,37002,19.944,75.372093,6095,19.923487,75.413434,774,19.908089,75.420223,5.12,Medium,Sunny,4.2,Busy,2054,32
711,59431,19.903623,75.223367,3391,19.904408,75.189591,516,19.890239,75.276644,3.75,Low,Rainy,3.6,Available,2223,17
712,49028,19.835877,75.425531,9471,19.877623,75.468597,717,19.799148,75.409588,6.66,High,Rainy,3.1,Available,2353,26
713,12473,19.800438,75.376558,9108,19.828703,75.37209,543,19.83213,75.35863,3.18,Medium,Cloudy,3.8,Available,1194,9
714,92256,19.93857,75.338485,2667,19.933628,75.317038,897,19.906257,75.319781,2.44,Medium,Sunny,3.2,Available,1554,15
715,40105,19.803117,75.385876,5098,19.806316,75.416779,678,19.848034,75.340277,3.45,High,Rainy,3.7,Available,145,14
716,48485,19.809284,75.256607,3696,19.807355,75.256492,900,19.763698,75.220105,0.21,Low,Rainy,4.6,Available,429,10
717,36673,19.781803,75.441545,1772,19.813906,75.411993,955,19.731589,75.381651,4.84,High,Rainy,4.7,Available,1864,27
718,95674,19.926688,75.306297,6506,19.922434,75.308065,625,19.97978,75.331798,0.51,Medium,Cloudy,3.6,Available,431,18
719,80897,19.929303,75.343802,1641,19.97783,75.318553,726,19.862048,75.274985,6.07,Low,Sunny,4.9,Available,492,26
720,31395,19.859673,75.405659,6030,19.836809,75.37418,854,19.888683,75.411002,4.32,Medium,Cloudy,5.0,Available,2014,24
721,52192,19.909997,75.434472,7571,19.914233,75.461312,892,19.84427,75.388257,3.02,Low,Sunny,3.2,Available,1665,22
722,76555,19.845389,75.432588,8928,19.873877,75.402589,760,19.786324,75.460718,4.59,Low,Cloudy,3.6,Available,1621,25
723,97594,19.902118,75.208016,2080,19.860438,75.187356,919,19.962567,75.250398,5.16,Low,Rainy,4.0,Available,1202,32
724,94861,19.978724,75.444997,9437,20.016941,75.452484,771,19.962405,75.423299,4.32,Medium,Rainy,4.8,Available,1401,26
725,83588,19.785714,75.397311,1611,19.771565,75.359146,737,19.865146,75.443271,4.52,Medium,Cloudy,4.4,Available,1956,32
726,10045,19.949951,75.320828,8758,19.933548,75.286277,921,19.934002,75.299467,4.25,Low,Cloudy,4.6,Available,1160,23
727,50484,19.790154,75.271515,4404,19.791838,75.247851,896,19.743732,75.287371,2.63,Low,Rainy,3.1,Available,1924,20
728,49015,19.834054,75.434037,7177,19.789544,75.451376,601,19.896659,75.482659,5.3,High,Rainy,3.4,Available,510,33
729,28715,19.932634,75.442231,5561,19.939962,75.414255,579,19.990588,75.481068,3.21,Low,Rainy,3.9,Available,221,18
730,53769,19.89502,75.344955,5664,19.882029,75.296789,809,19.83544,75.385632,5.54,Medium,Sunny,3.3,Available,207,30
731,37387,19.849805,75.269458,5090,19.886796,75.279952,514,19.86806,75.274564,4.27,High,Cloudy,5.0,Busy,1743,24
732,60897,19.819807,75.227152,6270,19.817086,75.244865,943,19.879728,75.267027,1.99,Low,Sunny,3.2,Busy,2416,16
733,75527,19.781004,75.428417,9503,19.778032,75.435332,552,19.849501,75.433259,0.84,Medium,Cloudy,3.3,Available,2013,16
734,93251,19.930933,75.392483,8890,19.966682,75.342502,992,19.908922,75.430499,6.82,Medium,Rainy,3.4,Available,2222,33
735,87513,19.970108,75.215109,8082,19.964433,75.183733,558,19.967763,75.267937,3.54,High,Rainy,4.3,Available,1546,23
736,47010,19.8006,75.319804,8541,19.81814,75.302167,675,19.733343,75.333154,2.76,Low,Cloudy,4.0,Busy,2100,16
737,65309,19.850157,75.262562,9120,19.868851,75.286828,805,19.79894,75.328873,3.4,High,Rainy,4.9,Available,713,26
738,82725,19.753238,75.201739,6386,19.727251,75.16182,786,19.714872,75.150066,5.29,High,Rainy,4.5,Available,460,29
739,18076,19.900397,75.368059,2622,19.850931,75.416546,703,19.96085,75.431276,7.69,Low,Cloudy,3.7,Busy,1847,28
740,94156,19.752662,75.274898,5176,19.764978,75.271827,607,19.691318,75.253744,1.41,High,Rainy,5.0,Busy,2326,14
741,94612,19.870735,75.319282,2764,19.865497,75.346801,775,19.875018,75.289957,3.11,Low,Cloudy,3.1,Available,171,17
742,85023,19.920869,75.424964,8635,19.952709,75.474001,768,19.871617,75.358844,6.49,Medium,Rainy,3.5,Available,894,38
743,57366,19.975054,75.347108,7786,19.980749,75.362688,930,19.974578,75.272238,1.84,Medium,Cloudy,4.4,Available,564,8
744,43055,19.944813,75.406978,4195,19.933095,75.41589,863,19.980144,75.365571,1.63,Low,Cloudy,4.9,Available,506,20
745,87112,19.860976,75.285276,2725,19.865136,75.302795,681,19.882306,75.279274,2.0,Low,Rainy,3.6,Available,1756,17
746,21167,19.752421,75.447594,3324,19.770723,75.461946,923,19.674855,75.505391,2.58,Medium,Cloudy,4.7,Available,1955,13
747,17750,19.893507,75.31508,7079,19.847452,75.266527,683,19.832584,75.338935,7.43,High,Rainy,3.1,Available,1306,30
748,90659,19.869434,75.414488,6051,19.858572,75.453357,677,19.82787,75.379323,4.48,Low,Cloudy,3.5,Busy,919,28
749,71404,19.96056,75.231403,1559,19.952405,75.215859,777,19.960264,75.224624,1.95,Medium,Rainy,3.5,Available,1842,16
750,64649,19.851121,75.311572,5682,19.842213,75.31543,603,19.811192,75.374141,1.08,High,Rainy,4.7,Busy,2242,18
751,29416,19.754979,75.330005,2548,19.772977,75.28858,645,19.748726,75.368986,5.01,Low,Sunny,4.3,Available,1934,22
752,99449,19.971255,75.380725,9303,19.985711,75.40356,952,19.967751,75.381561,3.0,Low,Cloudy,4.4,Busy,2369,14
753,64348,19.911049,75.325575,1061,19.87768,75.346113,970,19.877701,75.290847,4.35,Low,Sunny,3.5,Available,2149,27
754,67324,19.837315,75.295699,4904,19.846228,75.310466,607,19.829594,75.37069,1.91,High,Sunny,3.7,Busy,1514,19
755,84155,19.866388,75.284103,7761,19.889006,75.285096,912,19.80715,75.324113,2.51,High,Sunny,4.7,Busy,1720,20
756,77969,19.950878,75.221,2301,19.969031,75.239011,737,19.977931,75.291774,2.84,Medium,Rainy,4.9,Busy,1597,17
757,10395,19.838365,75.308083,4517,19.886291,75.266946,593,19.905922,75.304921,7.01,Low,Cloudy,4.2,Busy,1363,22
758,85801,19.787727,75.438879,2351,19.804505,75.394813,824,19.812938,75.500178,5.23,High,Cloudy,4.0,Busy,1159,19
759,14123,19.807727,75.384621,1219,19.838335,75.362548,905,19.786605,75.317042,4.19,Low,Cloudy,3.0,Available,450,21
760,24219,19.959921,75.248201,2617,19.948858,75.292232,508,19.948258,75.256952,5.04,Low,Rainy,4.6,Available,148,28
761,67805,19.756585,75.249932,7733,19.730816,75.241339,835,19.713822,75.248548,3.02,Low,Cloudy,4.4,Available,2433,14
762,99966,19.979604,75.39513,9984,19.958285,75.385375,549,20.017925,75.470092,2.6,Low,Cloudy,4.7,Busy,115,20
763,41821,19.869828,75.3219,6465,19.877661,75.340823,571,19.806929,75.373278,2.27,Low,Rainy,4.2,Available,2087,19
764,77474,19.825988,75.312019,4232,19.810606,75.295848,660,19.87528,75.25194,2.48,High,Sunny,4.1,Available,1743,24
765,79506,19.791032,75.328267,3606,19.822434,75.355953,598,19.837205,75.361551,4.65,Medium,Sunny,3.7,Available,1336,24
766,48289,19.921466,75.326333,8155,19.936237,75.326597,725,19.920156,75.273819,1.64,Low,Rainy,3.4,Busy,450,19
767,79329,19.759653,75.244189,2659,19.796152,75.250479,585,19.831708,75.175777,4.11,Low,Cloudy,3.8,Available,1031,15
768,74037,19.92152,75.251318,3978,19.900811,75.235929,727,19.960996,75.306826,2.86,Low,Rainy,3.2,Available,878,19
769,99756,19.833534,75.271788,2185,19.833607,75.267383,713,19.808642,75.302787,0.49,Medium,Rainy,4.7,Busy,1259,6
770,20712,19.750235,75.350045,4022,19.728641,75.3881,524,19.722595,75.316403,4.86,Medium,Sunny,3.3,Available,290,20
771,27316,19.974027,75.427864,5237,19.940198,75.414752,856,19.96186,75.405549,4.03,High,Rainy,4.0,Available,2322,24
772,84237,19.85015,75.273662,7962,19.805152,75.272387,809,19.82702,75.233904,5.0,High,Rainy,4.5,Available,1729,29
773,93824,19.752291,75.434278,8018,19.765053,75.416463,875,19.711727,75.355719,2.43,Low,Rainy,4.2,Available,2403,16
774,30758,19.758568,75.206587,2082,19.78248,75.188388,945,19.805976,75.195664,3.34,Low,Cloudy,4.0,Available,2331,28
775,47886,19.877893,75.281744,7454,19.872142,75.296439,780,19.876953,75.300989,1.75,Medium,Sunny,4.4,Available,1769,15
776,52082,19.914236,75.416889,6309,19.868549,75.424284,511,19.970793,75.400594,5.14,Low,Cloudy,3.9,Available,986,24
777,37044,19.890873,75.384488,6285,19.917601,75.425025,639,19.876388,75.45698,5.39,High,Sunny,3.6,Available,1495,20
778,30954,19.836985,75.377507,2379,19.788987,75.384505,959,19.810508,75.29892,5.38,High,Cloudy,4.9,Available,2188,25
779,29336,19.96356,75.347575,3126,19.976561,75.382117,704,19.931048,75.324258,4.1,Low,Cloudy,3.9,Available,1359,23
780,86960,19.752268,75.369467,3567,19.749984,75.335572,956,19.723631,75.325459,3.77,High,Rainy,4.0,Available,1542,20
781,58328,19.826986,75.245968,8180,19.845,75.201638,942,19.837195,75.199669,5.31,Low,Cloudy,3.7,Available,131,28
782,17501,19.820459,75.366548,2845,19.859545,75.342189,546,19.889335,75.381607,5.11,Low,Cloudy,3.3,Available,266,19
783,58217,19.957638,75.440573,9455,19.972998,75.474389,971,19.96167,75.393905,4.12,Medium,Cloudy,4.2,Available,1832,26
784,70664,19.923672,75.387703,9296,19.900226,75.39489,681,19.98676,75.383735,2.72,Medium,Cloudy,3.1,Busy,758,20
785,34408,19.906261,75.434172,8857,19.938956,75.468615,814,19.917324,75.41535,5.27,High,Cloudy,3.5,Available,1105,22
786,99711,19.782013,75.200847,1716,19.756542,75.221306,526,19.717884,75.266269,3.63,High,Sunny,3.1,Available,191,20
787,27234,19.793286,75.271319,2107,19.790879,75.316754,799,19.752862,75.308382,5.05,Low,Cloudy,3.8,Available,1552,21
788,49925,19.779504,75.25616,2851,19.810615,75.294012,861,19.710936,75.181354,5.44,High,Cloudy,3.7,Available,1510,30
789,44560,19.772137,75.347303,2734,19.784783,75.351111,817,19.798087,75.285892,1.47,High,Rainy,3.6,Busy,277,13
790,91165,19.883051,75.291443,3840,19.928011,75.274351,727,19.81823,75.370939,5.34,Medium,Rainy,4.7,Available,1022,27
791,82231,19.975609,75.338208,5288,19.928111,75.348596,626,19.91886,75.385975,5.4,Low,Rainy,4.0,Available,2134,13
792,94954,19.802667,75.331661,3387,19.797822,75.339622,852,19.863012,75.390501,1.03,Low,Sunny,3.0,Available,301,12
793,96479,19.898703,75.245663,1448,19.923755,75.229572,900,19.932286,75.173321,3.3,Low,Sunny,4.4,Available,1503,25
794,21640,19.979916,75.323933,6761,20.007059,75.274151,558,20.042115,75.287133,6.29,High,Rainy,4.6,Available,2193,37
795,79537,19.823036,75.290187,7556,19.839969,75.303446,630,19.780199,75.353784,2.39,Medium,Cloudy,4.0,Available,675,15
796,22020,19.830202,75.390912,9509,19.789897,75.376034,681,19.88416,75.3216,4.77,Medium,Rainy,5.0,Available,1647,25
797,50178,19.887063,75.361091,6541,19.912814,75.322889,822,19.940377,75.39399,5.11,High,Rainy,3.3,Available,291,24
798,58657,19.774554,75.404155,9498,19.790071,75.404875,951,19.749436,75.353635,1.72,Medium,Sunny,4.9,Available,498,1
799,94482,19.876259,75.399164,3852,19.830636,75.405859,872,19.859973,75.442678,5.12,Medium,Sunny,4.6,Available,1832,29
800,44094,19.865223,75.293741,6901,19.877809,75.3231,786,19.830117,75.302829,3.55,Low,Cloudy,3.3,Busy,1401,21
801,68017,19.774874,75.326625,8696,19.733455,75.373578,703,19.701064,75.367186,6.95,Medium,Cloudy,3.1,Available,1967,35
802,88930,19.843173,75.440498,7764,19.801316,75.434082,543,19.852107,75.425323,4.7,High,Rainy,3.1,Available,2213,28
803,53148,19.790297,75.372667,4577,19.824576,75.370821,688,19.79532,75.341107,3.81,Medium,Cloudy,3.3,Available,2226,28
804,97667,19.84471,75.318452,6605,19.836162,75.352669,759,19.80151,75.239367,3.91,Medium,Sunny,4.8,Busy,2063,23
805,13307,19.863889,75.352306,2361,19.84138,75.373986,509,19.879076,75.324278,3.47,Low,Sunny,3.2,Busy,2244,25
806,36044,19.818245,75.346156,6587,19.810329,75.393082,554,19.747218,75.360785,5.28,Medium,Sunny,4.2,Available,2478,26
807,80320,19.939924,75.287912,6761,19.980512,75.33608,694,19.915935,75.249601,6.99,Low,Sunny,4.7,Busy,1054,29
808,62129,19.822463,75.330918,6347,19.821,75.316309,693,19.885096,75.277458,1.63,Medium,Cloudy,4.2,Available,429,9
809,13830,19.844658,75.239689,7992,19.886926,75.189956,521,19.907667,75.301102,7.24,Medium,Cloudy,3.5,Available,931,27
810,45934,19.780067,75.342841,1183,19.75544,75.372978,759,19.711305,75.373074,4.32,High,Sunny,4.7,Available,1106,14
811,66690,19.954871,75.347026,1676,19.996623,75.351678,582,19.955825,75.302602,4.66,High,Rainy,3.3,Busy,161,18
812,57801,19.808344,75.418744,7321,19.850752,75.435786,876,19.877347,75.402405,5.07,High,Rainy,4.4,Available,471,32
813,36875,19.757813,75.410614,9130,19.754407,75.369959,840,19.790904,75.4089,4.53,Low,Rainy,3.0,Available,432,24
814,90383,19.882119,75.37391,7106,19.924551,75.395149,665,19.861059,75.407995,5.27,Low,Sunny,4.5,Available,1600,28
815,57455,19.934526,75.447051,2568,19.919162,75.456989,760,20.004469,75.393778,2.03,Low,Rainy,3.5,Available,224,16
816,76836,19.971616,75.310929,8595,20.001125,75.262256,582,19.979266,75.349857,6.32,Low,Rainy,3.1,Available,1330,18
817,17925,19.958134,75.340001,4107,19.953173,75.354668,872,20.030583,75.387129,1.72,Low,Cloudy,3.7,Available,2454,15
818,89538,19.766548,75.211511,4139,19.75185,75.258443,705,19.737536,75.197092,5.46,High,Rainy,3.0,Busy,2067,28
819,89183,19.969208,75.305856,6408,19.936452,75.337427,983,19.95373,75.375543,5.05,Low,Sunny,3.2,Busy,1839,32
820,10020,19.86692,75.302629,2099,19.903533,75.326871,685,19.938756,75.373049,4.87,High,Sunny,3.6,Busy,923,17
821,50799,19.926413,75.435494,5105,19.898032,75.462642,586,19.849648,75.462816,4.36,Medium,Sunny,3.7,Busy,716,23
822,26555,19.805107,75.355346,5142,19.772955,75.381034,613,19.732725,75.428807,4.57,High,Rainy,4.8,Available,1325,22
823,13685,19.764186,75.252186,9277,19.762768,75.210783,641,19.819119,75.287067,4.6,High,Cloudy,4.1,Available,1632,25
824,47756,19.824843,75.24986,7344,19.838225,75.256767,738,19.806057,75.221993,1.67,High,Rainy,4.1,Busy,1836,15
825,89865,19.830876,75.215719,3493,19.843132,75.184586,607,19.841923,75.254041,3.71,Low,Cloudy,3.6,Available,511,28
826,59581,19.850623,75.264011,6700,19.812612,75.305163,530,19.930297,75.212906,6.22,Medium,Cloudy,3.6,Busy,464,20
827,81792,19.848307,75.432956,9367,19.826899,75.425672,648,19.784616,75.431928,2.51,High,Cloudy,3.6,Busy,713,15
828,69145,19.775435,75.356933,9368,19.74411,75.357955,948,19.780092,75.417126,3.48,Medium,Rainy,3.0,Available,1772,12
829,99627,19.903724,75.257044,1511,19.885461,75.30332,710,19.879415,75.232484,5.52,Medium,Sunny,4.9,Busy,1844,25
830,83108,19.836672,75.42395,2024,19.814136,75.401258,716,19.805092,75.44192,3.55,High,Cloudy,4.5,Busy,1278,24
831,25797,19.784476,75.222492,4613,19.790814,75.183868,538,19.72668,75.190497,4.34,High,Rainy,4.2,Busy,2389,18
832,17443,19.952336,75.249932,2317,19.997064,75.234163,688,19.942792,75.283071,5.26,Medium,Sunny,3.6,Available,1786,21
833,40412,19.941884,75.277198,2790,19.9329,75.261965,988,19.880508,75.203421,1.96,Medium,Rainy,3.0,Available,2125,22
834,76404,19.968863,75.436209,3063,19.996824,75.446419,795,19.961657,75.413198,3.3,Low,Cloudy,4.7,Available,803,19
835,35444,19.912581,75.358905,6480,19.877416,75.385517,732,19.843517,75.411129,4.9,Low,Cloudy,4.4,Busy,1988,25
836,26007,19.84281,75.299636,8518,19.809799,75.287943,942,19.902269,75.277737,3.89,Low,Rainy,4.9,Available,1432,15
837,23621,19.792612,75.441084,7820,19.78302,75.456448,692,19.715632,75.381455,2.01,High,Rainy,4.9,Available,333,23
838,41509,19.96553,75.221862,1386,19.97132,75.19725,834,19.907779,75.176899,2.81,Medium,Cloudy,4.6,Available,1775,16
839,20707,19.92119,75.316742,7192,19.89397,75.286677,641,19.909259,75.357621,4.5,Medium,Cloudy,4.4,Available,2363,27
840,14861,19.843582,75.202741,5766,19.810561,75.217994,786,19.861515,75.248799,4.04,High,Rainy,4.5,Available,480,13
841,82812,19.973227,75.306143,1551,20.006707,75.261478,620,20.028839,75.326865,6.2,High,Cloudy,4.8,Busy,2157,27
842,46375,19.820238,75.431386,1400,19.807809,75.457172,608,19.825078,75.46404,3.18,Medium,Sunny,4.9,Available,2021,14
843,31159,19.907373,75.292482,8868,19.902271,75.275479,951,19.95668,75.23338,1.97,Low,Sunny,4.3,Busy,418,12
844,97073,19.895606,75.338548,5134,19.916142,75.330295,566,19.936898,75.321465,2.46,Medium,Sunny,3.5,Available,1355,22
845,70301,19.847449,75.276787,4651,19.887958,75.313721,691,19.805481,75.209777,6.08,Low,Sunny,3.6,Busy,216,30
846,12693,19.763476,75.25387,8599,19.813332,75.247178,702,19.795951,75.203096,5.58,Low,Sunny,4.5,Available,564,22
847,98078,19.874707,75.422296,9308,19.892267,75.397264,830,19.886481,75.493213,3.39,Medium,Sunny,4.4,Busy,1656,21
848,12379,19.775677,75.314651,6426,19.795376,75.364406,660,19.747502,75.316905,5.94,High,Cloudy,3.7,Available,1689,35
849,39945,19.827101,75.210511,2000,19.836925,75.245993,750,19.808153,75.248917,4.09,High,Rainy,4.6,Available,520,24
850,31007,19.76598,75.342597,3543,19.791628,75.303655,530,19.820114,75.351478,5.18,Low,Sunny,4.9,Available,2064,29
851,27441,19.831154,75.361333,7834,19.835833,75.385692,745,19.805406,75.353658,2.75,High,Cloudy,3.1,Available,533,15
852,15315,19.969231,75.245073,6381,19.991645,75.276297,781,19.997892,75.262181,4.27,High,Sunny,4.7,Busy,171,23
853,78206,19.778253,75.221161,9296,19.732903,75.182257,646,19.753246,75.23618,6.63,High,Rainy,4.8,Busy,1090,25
854,42806,19.957997,75.231948,2275,20.002791,75.239136,630,19.926887,75.231232,5.04,Medium,Cloudy,3.0,Available,2216,24
855,50430,19.827075,75.415764,8550,19.82963,75.418599,551,19.90091,75.387105,0.42,High,Sunny,4.6,Available,2037,13
856,46534,19.942389,75.437489,5111,19.972953,75.425244,610,19.988579,75.41372,3.65,Medium,Rainy,3.1,Available,2111,16
857,24751,19.933762,75.290557,1425,19.905508,75.333437,984,19.902882,75.274302,5.7,High,Rainy,4.1,Available,763,16
858,24735,19.767847,75.236272,1135,19.787765,75.188521,989,19.824878,75.267376,5.74,Low,Cloudy,3.8,Busy,2265,26
859,26167,19.917277,75.26739,8351,19.877294,75.252633,690,19.901753,75.190036,4.73,High,Sunny,3.7,Available,178,21
860,20832,19.835528,75.274701,6385,19.871364,75.324562,654,19.856271,75.321924,6.82,Low,Cloudy,3.6,Available,1844,29
