Customer_ID,Age_Group,Gender,City,Customer_Segment,Product_Category,Product_Brand,Device_Type,Membership_Type,Browsing_Category,Previous_Purchase_Category,Price_Range,Discount_Available,Review_Rating,Browsing_Time_Min,Purchase_Frequency,Recommended
C035058,26-35,Female,Chennai,New,Home,Brand_D,Mobile,Silver,Beauty,None,Medium,No,2.8,29.2,1,1
C035059,26-35,Male,Jaipur,Regular,Fashion,Brand_C,Mobile,Basic,Electronics,Home,Medium,Yes,3.3,12.4,5,1
C035060,46-55,Female,Hyderabad,Premium,Sports,Brand_B,Mobile,Gold,Grocery,Grocery,Premium,No,2.3,18.3,1,1
C035061,56+,Female,Ahmedabad,Regular,Home,Brand_A,Mobile,Basic,Sports,None,Premium,Yes,2.3,52.5,4,1
C035062,36-45,Female,Kolkata,Premium,Sports,Brand_C,Mobile,Basic,Books,Electronics,Medium,No,3.3,10.1,2,1
C035063,36-45,Male,Kolkata,New,Fashion,Brand_F,Mobile,Gold,Fashion,Sports,Medium,No,1.2,4.5,3,1
C035064,26-35,Male,Nagpur,Regular,Grocery,Brand_A,Mobile,Silver,Beauty,Home,Low,Yes,2.7,31.8,2,1
C035065,46-55,Female,Ahmedabad,Regular,Fashion,Brand_F,Tablet,Silver,Books,Grocery,Premium,No,3.7,34.0,2,1
C035066,56+,Female,Kolkata,Regular,Sports,Brand_B,Mobile,Silver,Beauty,Books,Medium,Yes,2.0,12.9,3,1
C035067,56+,Female,Kolkata,Premium,Books,Brand_D,Desktop,Gold,Sports,Books,Low,Yes,3.0,9.0,1,1
C035068,56+,Other,Nagpur,VIP,Beauty,Brand_D,Desktop,Basic,Grocery,Home,Medium,No,4.4,18.6,3,0
C035069,36-45,Female,Delhi,Regular,Grocery,Brand_A,Tablet,Basic,Sports,Beauty,Premium,No,3.4,19.5,2,1
C035070,46-55,Female,Nagpur,Premium,Sports,Brand_D,Desktop,Gold,Sports,Grocery,Low,Yes,2.1,20.5,3,1
C035071,26-35,Female,Nagpur,Regular,Beauty,Brand_C,Mobile,Gold,Beauty,Sports,Low,No,3.6,30.6,2,1
C035072,26-35,Female,Kolkata,New,Grocery,Brand_C,Tablet,Basic,Beauty,Home,Medium,Yes,1.6,7.5,3,1
C035073,56+,Female,Nagpur,Regular,Fashion,Brand_E,Desktop,Basic,Sports,Sports,Premium,No,3.1,28.5,2,1
C035074,26-35,Female,Kolkata,Regular,Books,Brand_F,Tablet,Gold,Home,Fashion,Medium,Yes,1.3,5.6,4,1
C035075,46-55,Male,Bengaluru,Premium,Beauty,Brand_F,Mobile,Gold,Grocery,Books,Medium,No,1.3,52.5,2,0
C035076,36-45,Male,Hyderabad,New,Beauty,Brand_B,Mobile,Basic,Grocery,Beauty,Medium,No,4.4,21.2,2,1
C035077,56+,Male,Kolkata,New,Books,Brand_F,Desktop,Basic,Electronics,Beauty,Medium,Yes,1.2,28.8,3,1
C035078,36-45,Female,Nagpur,Regular,Books,Brand_D,Desktop,Gold,Grocery,Fashion,High,Yes,1.7,11.6,5,1
C035079,56+,Female,Chennai,Premium,Home,Brand_C,Mobile,Gold,Books,Sports,Medium,No,2.1,10.5,2,1
C035080,18-25,Female,Kolkata,Regular,Beauty,Brand_E,Desktop,Silver,Beauty,None,Medium,No,2.1,8.0,4,0
C035081,26-35,Female,Pune,Regular,Books,Brand_D,Desktop,Gold,Fashion,Books,Premium,No,2.7,5.4,1,1
C035082,46-55,Male,Ahmedabad,Premium,Sports,Brand_F,Desktop,Gold,Grocery,Home,High,No,4.6,22.9,6,1
C035083,46-55,Male,Pune,Premium,Grocery,Brand_A,Desktop,Basic,Grocery,Electronics,Low,No,4.1,14.1,7,0
C035084,26-35,Female,Kolkata,VIP,Sports,Brand_D,Mobile,Gold,Home,Books,Medium,Yes,2.6,20.3,1,1
C035085,26-35,Female,Nagpur,New,Fashion,Brand_B,Mobile,Silver,Grocery,Electronics,Premium,No,2.7,11.3,5,0
C035086,26-35,Female,Delhi,Premium,Sports,Brand_B,Mobile,Gold,Grocery,Beauty,High,Yes,1.6,18.1,1,0
C035087,56+,Male,Pune,Regular,Beauty,Brand_F,Tablet,Gold,Sports,Sports,Premium,No,4.1,32.2,7,1
C035088,56+,Male,Nagpur,Premium,Grocery,Brand_C,Mobile,Silver,Beauty,Grocery,High,Yes,1.0,7.2,2,1
C035089,18-25,Female,Hyderabad,New,Electronics,Brand_E,Mobile,Basic,Fashion,Home,Premium,Yes,2.2,7.6,1,0
C035090,26-35,Male,Jaipur,Regular,Home,Brand_C,Mobile,Basic,Beauty,Electronics,Low,No,4.6,4.5,5,0
C035091,36-45,Male,Bengaluru,Regular,Beauty,Brand_E,Desktop,Silver,Home,Home,High,Yes,4.2,23.0,2,0
C035092,26-35,Male,Bengaluru,Regular,Fashion,Brand_E,Mobile,Gold,Sports,Grocery,Premium,Yes,3.2,22.3,2,0
C035093,26-35,Female,Ahmedabad,Regular,Electronics,Brand_E,Tablet,Gold,Books,Books,Medium,No,4.6,16.4,3,0
C035094,36-45,Male,Delhi,Regular,Sports,Brand_C,Mobile,Silver,Beauty,Grocery,High,No,4.5,11.6,7,1
C035095,36-45,Male,Bengaluru,New,Grocery,Brand_B,Mobile,Gold,Electronics,Home,Premium,No,2.5,7.7,5,1
C035096,36-45,Male,Chennai,Premium,Electronics,Brand_E,Desktop,Gold,Electronics,Grocery,Premium,Yes,3.3,9.7,4,1
C035097,18-25,Female,Delhi,Regular,Books,Brand_D,Mobile,Basic,Home,Books,Low,Yes,2.1,4.7,1,0
C035098,46-55,Other,Hyderabad,Regular,Electronics,Brand_E,Mobile,Basic,Beauty,Fashion,High,No,4.3,33.2,1,1
C035099,46-55,Female,Nagpur,New,Books,Brand_C,Desktop,Basic,Grocery,Electronics,Premium,Yes,3.6,15.2,0,1
C035100,56+,Female,Ahmedabad,Premium,Books,Brand_A,Tablet,Gold,Home,Fashion,Low,No,2.9,18.4,3,1
C035101,18-25,Male,Delhi,Premium,Books,Brand_F,Mobile,Gold,Sports,Books,High,No,1.8,32.7,8,1
C035102,26-35,Female,Mumbai,New,Electronics,Brand_C,Mobile,Silver,Fashion,Books,High,Yes,4.8,24.5,4,0
C035103,36-45,Female,Pune,Premium,Grocery,Brand_C,Mobile,Platinum,Sports,Fashion,Low,Yes,4.9,16.9,4,1
C035104,18-25,Female,Jaipur,VIP,Home,Brand_F,Desktop,Platinum,Grocery,Electronics,Premium,No,3.8,4.9,3,1
C035105,36-45,Female,Hyderabad,Premium,Grocery,Brand_C,Mobile,Basic,Sports,Fashion,Premium,Yes,2.3,5.1,3,1
C035106,18-25,Female,Bengaluru,Regular,Home,Brand_E,Mobile,Gold,Grocery,Grocery,Premium,Yes,1.0,10.5,0,0
C035107,26-35,Male,Pune,Regular,Beauty,Brand_A,Mobile,Basic,Home,None,Low,No,4.2,45.6,2,1
C035108,26-35,Male,Kolkata,Premium,Books,Brand_B,Mobile,Gold,Sports,Electronics,High,No,2.4,23.1,7,0
C035109,36-45,Male,Kolkata,New,Sports,Brand_E,Mobile,Silver,Books,Electronics,Low,No,4.3,23.5,2,1
C035110,26-35,Other,Hyderabad,Regular,Fashion,Brand_B,Mobile,Gold,Sports,Books,Low,Yes,3.9,4.3,5,0
C035111,56+,Female,Kolkata,New,Grocery,Brand_D,Mobile,Silver,Fashion,None,High,Yes,3.1,32.7,5,1
C035112,56+,Female,Kolkata,New,Grocery,Brand_E,Desktop,Basic,Electronics,Fashion,Low,Yes,2.8,18.4,3,1
C035113,36-45,Female,Jaipur,New,Fashion,Brand_D,Desktop,Gold,Electronics,Sports,Premium,Yes,2.1,38.3,1,1
C035114,56+,Female,Mumbai,Premium,Electronics,Brand_D,Desktop,Silver,Books,Beauty,Low,Yes,4.0,18.5,2,1
C035115,36-45,Other,Delhi,Premium,Electronics,Brand_D,Desktop,Gold,Grocery,Fashion,Medium,Yes,3.1,8.5,1,1
C035116,56+,Male,Chennai,Regular,Fashion,Brand_B,Mobile,Basic,Sports,None,High,Yes,4.1,6.8,4,1
C035117,36-45,Male,Mumbai,New,Fashion,Brand_E,Mobile,Silver,Electronics,Fashion,Premium,No,3.8,4.3,4,0
C035118,46-55,Female,Chennai,New,Fashion,Brand_E,Mobile,Silver,Sports,Electronics,High,Yes,4.5,33.1,3,1
C035119,26-35,Male,Bengaluru,Regular,Fashion,Brand_E,Tablet,Gold,Beauty,Books,Premium,Yes,4.3,30.8,1,1
C035120,26-35,Female,Bengaluru,New,Books,Brand_C,Desktop,Platinum,Electronics,Books,Premium,Yes,2.5,30.9,4,1
C035121,18-25,Male,Jaipur,Regular,Electronics,Brand_C,Tablet,Gold,Fashion,Home,Low,Yes,2.0,25.3,5,1
C035122,56+,Male,Delhi,Regular,Grocery,Brand_D,Desktop,Platinum,Sports,None,Low,Yes,4.2,9.0,2,1
C035123,18-25,Female,Nagpur,Regular,Fashion,Brand_F,Mobile,Gold,Beauty,Sports,Medium,No,4.5,25.8,2,1
C035124,56+,Other,Ahmedabad,VIP,Electronics,Brand_F,Tablet,Platinum,Electronics,Home,Medium,No,2.7,35.5,5,1
C035125,56+,Female,Ahmedabad,Premium,Home,Brand_C,Mobile,Basic,Home,Books,Premium,Yes,3.3,51.3,2,1
C035126,56+,Male,Pune,Premium,Sports,Brand_A,Mobile,Basic,Electronics,Home,High,No,3.3,3.4,4,0
C035127,46-55,Female,Hyderabad,New,Electronics,Brand_B,Desktop,Silver,Sports,Grocery,Premium,Yes,4.9,5.8,7,1
C035128,46-55,Female,Pune,Regular,Beauty,Brand_E,Tablet,Basic,Sports,Books,Medium,Yes,1.8,31.6,2,0
C035129,56+,Female,Nagpur,New,Electronics,Brand_D,Desktop,Silver,Grocery,Fashion,Low,No,2.3,19.2,7,0
C035130,36-45,Male,Mumbai,New,Beauty,Brand_A,Tablet,Basic,Electronics,Beauty,High,Yes,4.7,11.1,3,0
C035131,18-25,Female,Mumbai,Regular,Beauty,Brand_D,Mobile,Gold,Home,Sports,High,Yes,2.7,22.6,3,1
C035132,26-35,Male,Mumbai,Regular,Electronics,Brand_D,Desktop,Basic,Electronics,Fashion,High,Yes,3.6,24.7,2,1
C035133,18-25,Female,Nagpur,Regular,Grocery,Brand_F,Mobile,Gold,Fashion,Fashion,High,No,4.2,35.1,1,1
C035134,46-55,Female,Bengaluru,Regular,Fashion,Brand_B,Mobile,Basic,Fashion,Electronics,High,No,1.5,24.9,8,1
C035135,18-25,Female,Mumbai,Premium,Books,Brand_F,Desktop,Basic,Books,Sports,Low,Yes,4.0,12.1,4,1
C035136,18-25,Male,Delhi,Premium,Grocery,Brand_F,Desktop,Gold,Fashion,Electronics,Premium,No,1.8,25.7,3,1
C035137,26-35,Female,Ahmedabad,New,Beauty,Brand_A,Tablet,Basic,Home,Home,Premium,Yes,1.3,20.3,1,0
C035138,56+,Male,Mumbai,Regular,Grocery,Brand_A,Mobile,Basic,Home,None,Premium,No,3.2,22.3,4,1
C035139,26-35,Female,Nagpur,VIP,Electronics,Brand_B,Mobile,Silver,Books,Sports,High,Yes,1.1,36.1,2,1
C035140,36-45,Male,Chennai,Regular,Grocery,Brand_B,Mobile,Basic,Books,Beauty,Low,No,5.0,35.6,6,1
C035141,56+,Male,Pune,Regular,Fashion,Brand_D,Mobile,Basic,Fashion,Grocery,Medium,Yes,2.3,34.5,5,1
C035142,56+,Male,Ahmedabad,Regular,Home,Brand_B,Desktop,Basic,Grocery,Electronics,High,No,2.6,15.9,4,1
C035143,36-45,Female,Jaipur,VIP,Fashion,Brand_B,Mobile,Silver,Electronics,Sports,Medium,Yes,3.0,16.8,2,1
C035144,36-45,Male,Kolkata,Regular,Sports,Brand_E,Mobile,Silver,Books,Books,High,Yes,1.2,49.5,5,1
C035145,18-25,Female,Pune,Regular,Books,Brand_C,Mobile,Gold,Books,Beauty,High,Yes,2.0,29.6,5,1
C035146,56+,Female,Delhi,Regular,Grocery,Brand_E,Mobile,Silver,Grocery,Books,Premium,No,2.8,17.8,3,1
C035147,56+,Male,Kolkata,Regular,Sports,Brand_D,Tablet,Gold,Home,Books,Medium,Yes,1.5,18.1,2,1
C035148,18-25,Male,Mumbai,Regular,Sports,Brand_A,Desktop,Gold,Home,Grocery,Low,Yes,2.9,13.8,4,1
C035149,36-45,Female,Nagpur,New,Fashion,Brand_F,Mobile,Silver,Beauty,Electronics,Medium,No,3.5,56.8,0,1
C035150,46-55,Female,Pune,Premium,Books,Brand_B,Desktop,Basic,Sports,Books,High,No,1.1,46.6,6,1
C035151,46-55,Female,Chennai,Regular,Home,Brand_A,Mobile,Silver,Beauty,Sports,Low,No,2.2,13.1,4,0
C035152,46-55,Female,Kolkata,Regular,Electronics,Brand_B,Desktop,Silver,Books,Grocery,Low,Yes,3.0,13.5,3,1
C035153,46-55,Female,Bengaluru,Premium,Home,Brand_D,Mobile,Basic,Fashion,Sports,High,Yes,1.9,21.4,0,1
C035154,18-25,Female,Mumbai,Premium,Grocery,Brand_A,Desktop,Silver,Electronics,Books,Low,No,2.7,23.6,1,1
C035155,26-35,Male,Ahmedabad,Regular,Home,Brand_B,Mobile,Silver,Electronics,Sports,Medium,Yes,1.2,15.6,0,1
C035156,36-45,Female,Delhi,Regular,Home,Brand_D,Mobile,Gold,Grocery,Sports,Low,Yes,1.2,22.0,4,1
C035157,36-45,Male,Bengaluru,New,Beauty,Brand_D,Mobile,Basic,Books,Grocery,Medium,Yes,2.3,4.1,3,1
C035158,18-25,Female,Delhi,Regular,Home,Brand_F,Mobile,Gold,Electronics,Fashion,Medium,Yes,2.9,16.4,3,1
C035159,18-25,Male,Nagpur,Regular,Beauty,Brand_D,Mobile,Silver,Grocery,Books,High,No,2.8,23.6,3,1
C035160,36-45,Female,Jaipur,New,Electronics,Brand_C,Desktop,Silver,Beauty,Home,Low,No,3.4,41.3,2,1
C035161,56+,Male,Bengaluru,Regular,Sports,Brand_F,Mobile,Basic,Beauty,Books,High,Yes,3.3,24.3,1,1
C035162,18-25,Female,Delhi,Regular,Books,Brand_A,Desktop,Gold,Books,None,High,Yes,2.2,23.3,5,1
C035163,36-45,Female,Kolkata,Premium,Beauty,Brand_C,Mobile,Silver,Sports,Beauty,Low,Yes,4.6,45.0,3,1
C035164,26-35,Male,Bengaluru,Premium,Sports,Brand_B,Mobile,Basic,Sports,Grocery,Low,Yes,4.0,3.1,5,0
C035165,46-55,Male,Mumbai,Regular,Grocery,Brand_B,Mobile,Gold,Sports,Sports,Premium,No,2.7,14.8,2,1
C035166,46-55,Male,Pune,VIP,Fashion,Brand_A,Mobile,Basic,Books,Beauty,Low,No,4.3,8.7,3,0
C035167,36-45,Male,Hyderabad,Regular,Grocery,Brand_C,Desktop,Silver,Electronics,Home,High,No,3.4,46.1,7,0
C035168,18-25,Female,Jaipur,Regular,Grocery,Brand_F,Mobile,Silver,Sports,Grocery,Low,No,2.0,3.6,4,1
C035169,18-25,Female,Pune,New,Home,Brand_E,Desktop,Silver,Grocery,Fashion,Low,Yes,3.2,33.2,1,0
C035170,56+,Other,Bengaluru,Premium,Grocery,Brand_F,Mobile,Basic,Books,Grocery,Medium,No,4.6,49.7,6,1
C035171,18-25,Female,Ahmedabad,New,Beauty,Brand_C,Desktop,Silver,Home,Home,Medium,Yes,1.6,12.9,1,1
C035172,36-45,Male,Mumbai,New,Grocery,Brand_C,Mobile,Basic,Sports,Fashion,Low,No,4.0,10.0,1,1
C035173,56+,Female,Nagpur,Premium,Beauty,Brand_F,Mobile,Basic,Grocery,None,Premium,No,3.6,22.9,6,1
C035174,56+,Male,Chennai,VIP,Beauty,Brand_C,Desktop,Basic,Beauty,Fashion,Premium,Yes,3.3,67.0,3,1
C035175,36-45,Other,Nagpur,New,Grocery,Brand_C,Desktop,Basic,Books,Sports,Premium,Yes,2.2,20.3,3,1
C035176,46-55,Female,Hyderabad,Premium,Fashion,Brand_B,Desktop,Basic,Home,Electronics,High,No,1.6,50.7,1,1
C035177,26-35,Male,Kolkata,New,Fashion,Brand_E,Mobile,Basic,Fashion,Grocery,Low,No,3.1,18.2,2,0
C035178,56+,Female,Jaipur,New,Home,Brand_D,Mobile,Basic,Books,Books,Premium,No,1.1,14.9,2,1
C035179,18-25,Female,Jaipur,VIP,Books,Brand_C,Mobile,Platinum,Grocery,Books,Premium,No,1.5,15.8,4,1
C035180,46-55,Male,Chennai,New,Sports,Brand_A,Mobile,Basic,Books,Sports,Medium,Yes,4.9,5.0,5,1
C035181,46-55,Other,Delhi,Regular,Books,Brand_C,Mobile,Silver,Beauty,None,Low,No,1.6,22.9,3,1
C035182,56+,Male,Nagpur,New,Books,Brand_D,Mobile,Gold,Beauty,Grocery,Low,No,3.8,7.4,3,1
C035183,46-55,Male,Ahmedabad,Premium,Fashion,Brand_B,Desktop,Basic,Fashion,Electronics,High,Yes,4.3,6.1,4,1
C035184,46-55,Female,Chennai,New,Beauty,Brand_B,Mobile,Silver,Electronics,Home,Low,No,2.5,22.7,1,0
C035185,26-35,Male,Pune,Regular,Home,Brand_C,Desktop,Silver,Beauty,Home,Premium,No,4.5,26.5,8,1
C035186,46-55,Female,Kolkata,New,Sports,Brand_B,Mobile,Silver,Beauty,Fashion,Low,Yes,4.5,8.4,2,0
C035187,46-55,Female,Hyderabad,Premium,Electronics,Brand_B,Desktop,Platinum,Books,Beauty,Premium,No,1.5,14.8,3,1
C035188,36-45,Female,Chennai,New,Grocery,Brand_C,Mobile,Platinum,Fashion,Sports,Medium,No,1.7,8.4,4,1
C035189,26-35,Male,Pune,VIP,Fashion,Brand_E,Desktop,Silver,Home,Beauty,Medium,No,3.1,5.0,2,1
C035190,46-55,Female,Nagpur,Regular,Books,Brand_B,Mobile,Basic,Books,Home,Premium,No,2.0,24.8,3,1
C035191,18-25,Male,Hyderabad,New,Electronics,Brand_E,Mobile,Basic,Beauty,Books,High,Yes,3.3,7.5,2,1
C035192,46-55,Male,Kolkata,Premium,Sports,Brand_C,Mobile,Gold,Fashion,Home,Low,No,2.6,11.9,4,1
C035193,46-55,Male,Hyderabad,Regular,Beauty,Brand_A,Desktop,Basic,Beauty,Sports,High,No,4.2,25.0,7,1
C035194,36-45,Male,Chennai,Regular,Grocery,Brand_F,Desktop,Silver,Fashion,Electronics,Low,Yes,3.3,40.1,7,0
C035195,26-35,Female,Hyderabad,Premium,Electronics,Brand_B,Tablet,Gold,Beauty,Home,High,No,4.0,14.6,4,1
C035196,18-25,Female,Bengaluru,New,Fashion,Brand_E,Mobile,Basic,Fashion,Grocery,Medium,No,4.6,24.4,2,1
C035197,56+,Male,Delhi,Regular,Grocery,Brand_D,Mobile,Silver,Electronics,Books,High,No,1.9,13.4,3,1
C035198,36-45,Female,Jaipur,New,Electronics,Brand_C,Mobile,Gold,Books,None,Premium,Yes,3.6,38.0,3,0
C035199,46-55,Female,Hyderabad,New,Home,Brand_B,Mobile,Gold,Home,Grocery,Medium,Yes,2.6,14.4,2,0
C035200,56+,Female,Chennai,Regular,Electronics,Brand_C,Desktop,Silver,Beauty,Grocery,Low,No,3.2,34.0,1,0
C035201,26-35,Male,Nagpur,New,Beauty,Brand_B,Mobile,Basic,Electronics,None,Medium,No,1.3,16.5,2,0
C035202,26-35,Male,Chennai,Premium,Grocery,Brand_A,Desktop,Silver,Fashion,Grocery,Premium,Yes,2.1,28.0,2,0
C035203,26-35,Other,Chennai,Regular,Beauty,Brand_F,Desktop,Platinum,Home,Grocery,Low,Yes,4.4,45.6,1,1
C035204,26-35,Male,Delhi,Premium,Home,Brand_B,Mobile,Platinum,Beauty,Grocery,Premium,Yes,1.7,17.3,2,1
C035205,18-25,Male,Delhi,Premium,Beauty,Brand_A,Mobile,Basic,Books,Home,Medium,Yes,1.9,14.1,3,1
C035206,36-45,Male,Jaipur,Regular,Fashion,Brand_E,Mobile,Silver,Home,Fashion,Medium,Yes,3.3,31.2,1,1
C035207,36-45,Male,Nagpur,Premium,Beauty,Brand_E,Mobile,Basic,Electronics,Electronics,High,Yes,1.8,14.2,2,1
C035208,56+,Female,Bengaluru,Regular,Fashion,Brand_A,Mobile,Platinum,Beauty,Sports,Medium,Yes,4.2,23.4,3,1
C035209,36-45,Female,Jaipur,Regular,Sports,Brand_E,Desktop,Basic,Beauty,Grocery,Premium,No,2.4,8.9,3,0
C035210,46-55,Male,Bengaluru,New,Electronics,Brand_B,Mobile,Basic,Grocery,Books,Premium,Yes,1.5,10.5,1,1
C035211,46-55,Male,Bengaluru,Regular,Books,Brand_E,Tablet,Basic,Home,Fashion,Medium,Yes,4.2,9.9,2,1
C035212,46-55,Female,Mumbai,Premium,Sports,Brand_A,Mobile,Platinum,Sports,Fashion,Low,Yes,3.2,12.8,2,1
C035213,36-45,Male,Nagpur,Premium,Electronics,Brand_A,Desktop,Silver,Books,Books,Low,Yes,3.4,62.7,2,0
C035214,26-35,Male,Bengaluru,Regular,Sports,Brand_D,Mobile,Silver,Electronics,Home,Medium,Yes,1.6,19.1,4,1
C035215,36-45,Male,Kolkata,New,Beauty,Brand_E,Mobile,Gold,Electronics,Electronics,High,Yes,4.9,87.2,3,1
C035216,46-55,Female,Jaipur,New,Fashion,Brand_A,Mobile,Basic,Beauty,Grocery,High,No,3.4,31.5,4,1
C035217,18-25,Male,Delhi,Regular,Fashion,Brand_B,Mobile,Gold,Fashion,Fashion,Premium,No,1.6,42.2,3,1
C035218,56+,Male,Mumbai,New,Beauty,Brand_C,Mobile,Gold,Books,Sports,Premium,Yes,4.3,10.2,4,1
C035219,18-25,Male,Bengaluru,Regular,Fashion,Brand_B,Desktop,Basic,Home,Sports,Premium,No,2.2,11.3,1,1
C035220,36-45,Female,Mumbai,Premium,Electronics,Brand_C,Mobile,Basic,Grocery,Books,Low,Yes,3.9,33.9,1,1
C035221,36-45,Male,Jaipur,Regular,Grocery,Brand_F,Mobile,Basic,Sports,Books,High,No,5.0,12.1,3,1
C035222,26-35,Male,Ahmedabad,Regular,Sports,Brand_F,Desktop,Gold,Electronics,Sports,Medium,Yes,1.6,6.4,3,0
C035223,26-35,Male,Pune,Regular,Electronics,Brand_D,Desktop,Basic,Books,None,Premium,Yes,1.1,13.6,3,1
C035224,56+,Male,Ahmedabad,New,Fashion,Brand_A,Mobile,Silver,Beauty,Home,Medium,No,3.1,11.5,4,1
C035225,26-35,Female,Pune,Premium,Fashion,Brand_F,Desktop,Basic,Sports,Books,High,Yes,4.8,11.2,2,1
C035226,46-55,Female,Delhi,Premium,Beauty,Brand_A,Desktop,Silver,Sports,Books,Premium,Yes,3.9,27.7,4,0
C035227,46-55,Male,Jaipur,Regular,Home,Brand_E,Desktop,Basic,Books,Grocery,High,Yes,2.3,18.9,3,1
C035228,46-55,Male,Mumbai,Regular,Sports,Brand_B,Mobile,Basic,Electronics,Beauty,Premium,Yes,1.1,8.2,3,1
C035229,56+,Female,Chennai,New,Beauty,Brand_A,Tablet,Gold,Sports,Electronics,Low,Yes,2.6,34.6,4,1
C035230,56+,Male,Delhi,Regular,Home,Brand_C,Mobile,Basic,Beauty,Beauty,Medium,No,3.4,61.2,2,1
C035231,46-55,Male,Bengaluru,Regular,Home,Brand_D,Mobile,Basic,Sports,None,High,No,2.8,54.1,1,1
C035232,56+,Female,Bengaluru,Premium,Sports,Brand_B,Desktop,Basic,Fashion,None,High,Yes,2.4,28.1,2,1
C035233,36-45,Female,Kolkata,Premium,Home,Brand_F,Mobile,Silver,Beauty,Home,Premium,No,1.1,33.8,4,1
C035234,26-35,Female,Ahmedabad,New,Electronics,Brand_B,Tablet,Basic,Home,None,Premium,Yes,4.2,13.3,1,1
C035235,46-55,Female,Hyderabad,Regular,Grocery,Brand_F,Desktop,Basic,Fashion,Beauty,Premium,No,4.1,28.7,6,1
C035236,46-55,Female,Pune,New,Grocery,Brand_D,Mobile,Platinum,Fashion,None,High,No,4.6,10.9,7,1
C035237,36-45,Female,Ahmedabad,Regular,Electronics,Brand_D,Desktop,Silver,Grocery,Fashion,High,Yes,4.1,13.1,1,0
C035238,46-55,Male,Chennai,Premium,Sports,Brand_B,Mobile,Silver,Fashion,Books,Premium,Yes,2.7,20.5,2,1
C035239,36-45,Other,Kolkata,New,Electronics,Brand_E,Mobile,Basic,Electronics,Beauty,Medium,No,1.2,8.8,2,0
C035240,26-35,Male,Chennai,New,Electronics,Brand_C,Mobile,Gold,Electronics,Grocery,Premium,Yes,1.2,26.7,5,0
C035241,56+,Male,Kolkata,Premium,Fashion,Brand_B,Desktop,Silver,Grocery,Fashion,Low,No,4.8,47.4,3,1
C035242,36-45,Female,Chennai,Premium,Electronics,Brand_B,Desktop,Basic,Books,Fashion,Low,No,4.7,20.5,3,1
C035243,56+,Female,Kolkata,Regular,Sports,Brand_F,Tablet,Basic,Home,None,High,No,3.2,7.7,7,0
C035244,56+,Male,Nagpur,Regular,Beauty,Brand_C,Tablet,Gold,Fashion,Beauty,Premium,Yes,3.3,4.2,3,1
C035245,36-45,Male,Kolkata,Regular,Home,Brand_C,Mobile,Platinum,Electronics,Home,Medium,No,2.5,18.3,1,1
C035246,56+,Female,Ahmedabad,Regular,Electronics,Brand_F,Mobile,Gold,Grocery,Fashion,Low,Yes,5.0,8.8,6,0
C035247,56+,Male,Chennai,Premium,Electronics,Brand_F,Mobile,Basic,Beauty,Books,Low,No,1.2,7.7,8,0
C035248,46-55,Female,Delhi,New,Home,Brand_A,Mobile,Silver,Books,Electronics,Medium,Yes,3.4,63.5,2,1
C035249,18-25,Male,Jaipur,Regular,Home,Brand_B,Mobile,Basic,Sports,None,Premium,No,1.0,4.5,4,0
C035250,26-35,Female,Pune,Premium,Electronics,Brand_F,Mobile,Platinum,Beauty,Sports,Premium,Yes,4.9,8.8,4,1
C035251,36-45,Female,Delhi,Regular,Books,Brand_C,Desktop,Basic,Fashion,Beauty,Medium,Yes,1.5,11.8,1,0
C035252,18-25,Male,Ahmedabad,VIP,Home,Brand_B,Desktop,Silver,Home,Electronics,Premium,No,2.3,6.9,3,1
C035253,46-55,Female,Kolkata,New,Beauty,Brand_C,Desktop,Silver,Books,Fashion,Medium,No,2.4,25.5,3,0
C035254,56+,Male,Jaipur,Premium,Grocery,Brand_E,Mobile,Basic,Home,Beauty,High,No,3.8,8.1,1,1
C035255,36-45,Male,Bengaluru,Premium,Fashion,Brand_F,Mobile,Gold,Grocery,Fashion,Medium,Yes,3.8,20.2,4,1
C035256,56+,Female,Kolkata,Premium,Beauty,Brand_B,Mobile,Gold,Electronics,Beauty,Low,No,1.4,11.3,1,0
C035257,36-45,Female,Nagpur,Regular,Grocery,Brand_D,Mobile,Silver,Sports,Home,Low,No,1.3,35.2,4,1
C035258,56+,Male,Ahmedabad,Regular,Electronics,Brand_F,Mobile,Platinum,Fashion,Sports,Low,Yes,2.8,20.8,6,1
C035259,26-35,Male,Kolkata,New,Fashion,Brand_C,Mobile,Gold,Grocery,Grocery,High,Yes,4.4,27.5,2,0
C035260,36-45,Female,Delhi,Premium,Books,Brand_E,Mobile,Basic,Electronics,Books,Premium,Yes,3.8,31.8,1,1
C035261,36-45,Female,Jaipur,New,Home,Brand_A,Mobile,Basic,Beauty,Grocery,Medium,No,1.8,51.6,5,1
C035262,36-45,Male,Nagpur,VIP,Grocery,Brand_A,Mobile,Basic,Home,Electronics,High,No,1.0,7.3,4,1
C035263,26-35,Female,Hyderabad,Regular,Fashion,Brand_D,Desktop,Silver,Fashion,Sports,Medium,No,2.1,15.4,1,1
C035264,46-55,Male,Ahmedabad,Regular,Electronics,Brand_A,Mobile,Basic,Grocery,Home,Premium,No,2.9,3.6,2,0
C035265,26-35,Female,Ahmedabad,New,Electronics,Brand_B,Mobile,Gold,Grocery,Electronics,Medium,Yes,3.1,21.8,2,1
C035266,36-45,Female,Chennai,VIP,Grocery,Brand_C,Desktop,Basic,Electronics,Home,Medium,No,1.6,11.8,3,1
